kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_kepmag
7778767,K02523.01,Kepler-1267 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,13.0313583,144.11544,0.813,4.521,5.7330e+02,2.88,774,84.94,18.9,2,89,1,q1_q17_dr25_tce,5514,4.345,0.16,1.071,0.926,,15.829
7515762,K02524.01,Kepler-1268 b,CONFIRMED,CANDIDATE,0.951,0,0,0,0,40.9905002,132.4136,0.048,7.336,2.9730e+02,2.41,627,36.5,15.4,1,35,1,q1_q17_dr25_tce,5842,4.17,0.14,1.41,1.072,,15.272
5942949,K02525.01,Kepler-1849 b,CONFIRMED,CANDIDATE,0.833,0,0,0,0,57.2932309,146.23112,0.021,4.878,7.7360e+02,1.95,355,3.76,15.7,1,20,1,q1_q17_dr25_tce,4806,4.564,-0.1,0.729,0.709,,15.699
12120307,K02597.01,Kepler-394 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,8.00504749,138.71228,0.054,3.32,1.8750e+02,1.52,1035,271.68,15.6,3,165,1,q1_q17_dr25_tce,6398,4.411,-0.14,1.101,1.141,,14.79
12120307,K02597.02,Kepler-394 c,CONFIRMED,CANDIDATE,0.969,0,0,0,0,12.13070414,139.89855,0.083,3.843,2.1120e+02,1.61,901,155.85,15.3,3,100,3,q1_q17_dr25_tce,6398,4.411,-0.14,1.101,1.141,,14.79
12120307,K02597.03,Kepler-394 d,CONFIRMED,CANDIDATE,0.999,0,0,0,0,5.61357653,131.81669,0.119,2.905,1.6230e+02,1.41,1165,435.61,15.2,3,232,2,q1_q17_dr25_tce,6398,4.411,-0.14,1.101,1.141,,14.79
7446631,K02598.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,29.2254372,143.98764,0.384,5.293,1.7410e+02,1.35,614,33.69,15.7,1,45,1,q1_q17_dr25_tce,6049,4.461,-0.02,1.008,1.069,,14.162
9777251,K02600.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.33255087,132.059,0.415,3.565,1.2330e+02,1.19,1728,2107.29,14,1,853,1,q1_q17_dr25_tce,5774,4.347,-0.16,1.054,0.903,,15.053
6864893,K02375.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,40.8792243,163.41583,0.79,7.005,4.1360e+02,1.62,437,8.59,23.4,1,32,1,q1_q17_dr25_tce,5383,4.609,-0.44,0.72,0.769,,14.923
11701407,K02376.01,Kepler-1214 b,CONFIRMED,CANDIDATE,0.942,0,0,0,0,18.8262877,134.70322,0.198,2.344,7.9580e+02,2.34,591,28.85,19.9,1,44,1,q1_q17_dr25_tce,5215,4.481,-0.06,0.845,0.787,,15.279
5906426,K02377.01,,CANDIDATE,CANDIDATE,0.893,0,0,0,0,13.9034057,143.52317,0.871,3.408,2.6140e+02,1.55,646,41.08,15.3,1,101,1,q1_q17_dr25_tce,5261,4.523,-0.06,0.819,0.817,,14.782
11288051,K00241.03,Kepler-124 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.41045981,131.58062,0.971,2.866,1.3620e+02,1.06,892,149.88,22.5,3,302,3,q1_q17_dr25_tce,4983,4.66,-0.44,0.651,0.715,,14.139
10813132,K02378.01,Kepler-1215 b,CONFIRMED,CANDIDATE,0.836,0,0,0,0,4.76702759,132.69368,0.077,2.013,1.6340e+02,1.19,1046,282.97,14.3,1,223,1,q1_q17_dr25_tce,5629,4.43,-0.16,0.937,0.864,,14.431
5857540,K02448.01,Kepler-1242 b,CONFIRMED,CANDIDATE,1,0,0,0,0,13.62801048,135.45073,0.927,3.5374,9.1280e+02,3.28,639,39.48,26.7,1,59,1,q1_q17_dr25_tce,5052,4.48,0.16,0.855,0.805,,15.462
12208631,K02449.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,53.3580444,138.38498,0.905,6.812,7.3610e+02,3.41,474,11.94,19.7,2,19,1,q1_q17_dr25_tce,5481,4.369,0.16,1.036,0.915,,15.114
7289317,K02450.01,Kepler-1243 b,CONFIRMED,CANDIDATE,0.968,0,0,0,0,16.83203175,140.53041,0.533,4.031,3.2600e+02,1.86,690,53.44,21.6,2,82,1,q1_q17_dr25_tce,5518,4.4,0.16,1.008,0.932,,14.834
6500206,K02451.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,13.37499553,142.38153,0.045,1.639,4.5810e+02,2.01,703,57.85,16.9,1,74,1,q1_q17_dr25_tce,5263,4.404,0.18,0.961,0.852,,14.738
5545815,K02452.01,,FALSE POSITIVE,FALSE POSITIVE,0.01,0,0,1,0,4.35370136,134.09426,0.535,1.913,1.6890e+02,1.33,1179,456.83,12.2,1,243,1,q1_q17_dr25_tce,5992,4.382,-0.52,0.985,0.852,,14.685
3116302,K02526.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,134.96694,205.9674,0.0156,18.43,6.8400e+01,0.87,385,5.18,6.9,1,,,,6154,4.416,-0.1,1.053,1.049,,13.314
7879433,K02527.01,Kepler-1850 b,CONFIRMED,CANDIDATE,0.982,0,0,0,0,1.385787741,135.49119,0.35,1.6449,8.5400e+01,0.55,1008,245.15,19.1,1,963,1,q1_q17_dr25_tce,4239,4.667,-0.22,0.6,0.611,,14.131
9205907,K02528.01,Kepler-1851 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,12.02295362,136.20687,0.965,1.2667,7.7860e+02,3.28,776,85.78,20.1,1,114,1,q1_q17_dr25_tce,5982,4.535,-0.28,0.879,0.967,,15.646
8463346,K02529.01,Kepler-436 c,CONFIRMED,CANDIDATE,0.982,0,0,0,0,16.79716262,134.0417,0.899,3.83,1.0238e+03,2.75,503,15.19,21.2,2,81,1,q1_q17_dr25_tce,4652,4.617,0.02,0.697,0.734,,15.856
5364071,K00248.04,Kepler-49 e,CONFIRMED,CANDIDATE,0.999,0,0,0,0,18.59611518,141.26331,0.014,2.3052,8.1380e+02,1.53,371,4.48,27.6,4,61,4,q1_q17_dr25_tce,3834,4.708,-0.02,0.539,0.541,,15.264
10489206,K00251.02,Kepler-125 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,5.77440326,132.96695,0.425,1.768,2.4530e+02,0.8,529,18.6,11.8,2,176,2,q1_q17_dr25_tce,3808,4.754,-0.06,0.508,0.534,,14.752
7531677,K02601.01,,FALSE POSITIVE,FALSE POSITIVE,0.424,0,0,1,0,2.622134451,131.87323,0.664,4.735,1.2820e+02,1.64,1548,1359.14,42.9,1,510,1,q1_q17_dr25_tce,5864,4.199,0.16,1.369,1.08,,13.915
10068659,K02602.01,Kepler-1287 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,11.47685263,139.63194,0.07,2.756,2.4060e+02,1.58,796,94.94,16.5,1,117,1,q1_q17_dr25_tce,5550,4.384,0.16,1.032,0.941,,15.051
2443393,K02603.01,,CANDIDATE,CANDIDATE,0.884,0,0,0,0,73.711039,202.7848,0.284,10.062,1.3670e+02,1.77,563,23.81,21.1,1,17,1,q1_q17_dr25_tce,6374,4.193,0.1,1.502,1.284,,12.643
9019191,K02604.01,,CANDIDATE,CANDIDATE,0.742,0,0,0,0,14.43348326,143.60783,1.185,2.663,5.2680e+02,16.25,558,22.91,14.8,1,91,1,q1_q17_dr25_tce,4915,4.627,-0.1,0.702,0.787,,15.323
9718379,K02379.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,40.0088894,141.74475,1.16,3.616,5.8230e+02,20.75,585,27.65,20.2,1,35,1,q1_q17_dr25_tce,6237,4.403,-0.42,1.023,0.964,,15.04
3002478,K02380.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,6.35705314,135.47756,0.023,1.324,2.7220e+02,1.59,990,227.07,17.3,1,170,1,q1_q17_dr25_tce,5982,4.493,-0.04,0.96,1.047,,14.216
4055774,K02381.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,6.58738839,133.35768,0.523,4.758,2.5850e+02,1.35,871,136.02,15.7,1,198,1,q1_q17_dr25_tce,5616,4.564,-0.16,0.822,0.907,,15.575
6670075,K02382.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.759706632,131.7692,0.52,1.0896,3.9700e+01,1.38,3834,51080.76,21.6,1,1358,1,q1_q17_dr25_tce,8621,4.101,0.07,2.094,2.018,,12.438
9395024,K02383.01,Kepler-1216 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,4.37033233,131.92696,0.093,2.845,1.7780e+02,1.56,1191,475.39,17.7,1,307,1,q1_q17_dr25_tce,5657,4.282,0.14,1.182,0.975,,15.133
8631751,K02453.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,1.530515205,131.867506,0.882,0.5945,6.5970e+02,0.84,608,32.46,23.2,1,873,1,q1_q17_dr25_tce,3462,5.004,-0.42,0.259,0.247,,15.63
11401822,K02454.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,1.08070294,131.86686,0.688,3.363,1.4560e+02,1.04,1565,1419.52,17.6,1,602,1,q1_q17_dr25_tce,5482,4.539,-0.22,0.813,0.833,,15.986
6507427,K02455.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,4.74254518,133.13916,0.051,1.023,3.0570e+02,1.77,1118,369.34,13.2,1,286,1,q1_q17_dr25_tce,6046,4.478,0.07,1.007,1.111,,14.413
5521300,K02456.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,18.13559979,138.31557,1.194,2.019,4.5270e+02,24.49,744,72.36,16.4,1,78,1,q1_q17_dr25_tce,6184,4.448,-0.06,1.038,1.1,,14.99
8478994,K00245.04,Kepler-37 e,CONFIRMED,FALSE POSITIVE,,1,0,0,0,51.20690303,195.7303,,8.99,,,,,,4,,,,,,,,,,9.705
9753154,K02457.01,Kepler-1244 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.70429015,132.21478,0.001,3.37,5.5700e+01,1.45,1839,2708.57,15.9,1,360,1,q1_q17_dr25_tce,6732,3.958,-0.42,1.927,1.23,,12.402
9011825,K02530.01,Kepler-1269 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,37.3331165,162.90453,0.851,7.643,1.8780e+02,2.5,657,44.17,22.5,1,33,1,q1_q17_dr25_tce,5623,4.079,0.36,1.588,1.104,,13.611
4172746,K02531.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,17.6997392,140.94958,0.105,2.76,7.5270e+02,1.96,523,17.73,19.8,1,51,1,q1_q17_dr25_tce,4807,4.583,0.08,0.742,0.769,,15.44
5174858,K02532.01,Kepler-1852 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,7.9709719,134.0507,0.911,1.2893,4.8840e+02,2.27,760,79.1,17.3,1,166,1,q1_q17_dr25_tce,5237,4.572,0.24,0.826,0.927,,15.43
11074835,K02533.01,Kepler-1270 b,CONFIRMED,CANDIDATE,0.95,0,0,0,0,6.03355539,137.121,0.35,10.049,8.9500e+01,3.34,1598,1540.84,26.1,3,182,1,q1_q17_dr25_tce,4924,3.356,-0.08,3.588,1.066,,13.274
1996180,K02534.01,Kepler-1271 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.02558494,134.36744,0.839,3.0008,1.2830e+02,1.62,1484,1148.47,23.8,2,440,1,q1_q17_dr25_tce,6123,4.263,-0.06,1.263,1.066,,13.925
10407221,K02605.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.933746783,131.51962,0.007,4.255,4.1750e+02,1.3,1309,696.63,62.8,1,1404,1,q1_q17_dr25_tce,4643,4.61,-0.28,0.663,0.652,,15.647
5991936,K02606.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,6.09740316,133.32402,1.2051,4.635,5.6850e+02,45.49,1826,2630.31,14,1,222,1,q1_q17_dr24_tce,8828,4.227,0.21,1.828,2.053,,13.424
5095635,K02607.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,0.754457729,134.983522,0.677,0.5891,2.4820e+02,2.07,2131,4879.62,31.1,1,1771,1,q1_q17_dr25_tce,5561,4.25,0.1,1.193,0.925,,14.482
6269070,K02608.01,Kepler-1288 b,CONFIRMED,CANDIDATE,0.985,0,0,0,0,2.7612237,131.6081,0.238,3.681,6.6800e+01,1.84,2017,3906.36,14.2,1,379,1,q1_q17_dr25_tce,6381,3.897,-0.08,2.232,1.436,,13.321
6705137,K02609.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,5.59727625,131.86798,0.403,1.659,2.0080e+02,1.26,975,213.15,15.3,1,236,1,q1_q17_dr25_tce,5796,4.522,-0.2,0.876,0.93,,14.626
12254688,K02384.01,,CANDIDATE,CANDIDATE,0.015,0,0,0,0,62.6825769,182.22959,1.095,2.327,3.9890e+02,39.8,916,166.36,17.8,1,20,1,q1_q17_dr25_tce,7058,3.648,-0.5,3.101,1.562,,13.072
8345172,K02385.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,50.5715805,161.11366,0.074,3.726,1.2826e+03,2.74,406,6.44,19.9,1,25,1,q1_q17_dr25_tce,5262,4.59,-0.02,0.783,0.875,,15.812
4172013,K02386.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,16.2707207,145.097,1.187,5.707,4.6800e+02,28.42,827,110.79,13,1,67,1,q1_q17_dr25_tce,6117,4.315,0.14,1.244,1.17,,14.94
12254378,K02387.01,Kepler-1217 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.032319072,132.32157,0.133,1.6762,3.1550e+02,1.87,1542,1333.35,24.5,1,654,1,q1_q17_dr25_tce,6156,4.443,0,1.05,1.114,,15.298
4247791,K00028.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,4.100870416,168.1460533,0.938,8.15361,1.2352e+05,82.46,1413,939.61,2619.2,1,654,1,q1_q17_dr25_tce,5923,4.118,0.06,1.51,1.09,,11.26
7604328,K02458.01,Kepler-1245 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,4.35407371,132.85695,0.734,2.427,2.7710e+02,1.63,1043,279.53,19,2,297,2,q1_q17_dr25_tce,5455,4.421,-0.2,0.909,0.795,,15.404
11236244,K02460.01,Kepler-1246 b,CONFIRMED,CANDIDATE,0.956,0,0,0,0,11.32269749,136.05511,0.951,3.517,3.1100e+02,1.51,554,22.24,16,1,90,1,q1_q17_dr25_tce,4563,4.624,-0.32,0.642,0.634,,15.006
9837685,K02461.01,Kepler-1247 b,CONFIRMED,CANDIDATE,1,0,0,0,0,13.71218522,135.51875,0.68,2.437,7.8670e+02,2.47,676,49.26,22.6,1,86,1,q1_q17_dr25_tce,5550,4.562,-0.06,0.831,0.923,,15.935
5042210,K02462.01,Kepler-1838 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,12.14684625,131.55623,0.687,6.197,7.0700e+01,1.75,1097,342.49,27.1,1,111,1,q1_q17_dr25_tce,5877,3.927,0.04,1.963,1.187,,11.821
12454461,K02463.01,Kepler-1248 b,CONFIRMED,CANDIDATE,0.743,0,0,0,0,7.46718958,136.39348,0.486,3.633,7.5700e+01,1.04,1035,271.25,18.8,1,176,1,q1_q17_dr25_tce,6161,4.399,0.36,1.169,1.251,,12.77
1996180,K02534.02,,CANDIDATE,CANDIDATE,0.922,0,0,0,0,5.42204257,133.46021,0.94,2.952,7.9100e+01,1.39,1222,527.11,10.7,2,218,2,q1_q17_dr25_tce,6123,4.263,-0.06,1.263,1.066,,13.925
9635606,K02535.01,Kepler-1853 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,48.8882668,153.8341,0.988,6.468,4.6280e+02,2.96,386,5.23,13.5,1,27,1,q1_q17_dr25_tce,4821,4.529,0.16,0.788,0.765,,14.985
3728701,K02536.01,Kepler-1272 b,CONFIRMED,CANDIDATE,0.883,0,0,0,0,51.1319346,137.1568,0.829,6.019,3.8230e+02,2.43,542,20.36,19.6,1,28,1,q1_q17_dr25_tce,6071,4.353,-0.14,1.107,1.005,,14.423
10861715,K02537.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,133.516435,134.8898,0.6285,2.196,5.1000e+02,2.01,344,3.3,6.5,1,,,,5989,4.553,-0.38,0.848,0.935,,15.309
1849702,K02538.01,Kepler-1854 b,CONFIRMED,CANDIDATE,1,0,0,0,0,39.8312536,155.6409,0.24,2.442,3.8880e+02,1.46,420,7.33,15.8,1,36,1,q1_q17_dr25_tce,5026,4.58,0,0.759,0.8,,14.125
9390653,K00249.01,Kepler-504 b,CONFIRMED,CANDIDATE,1,0,0,0,0,9.549277089,175.757183,0.068,1.5832,1.8269e+03,1.57,374,4.62,112.2,1,138,1,q1_q17_dr25_tce,3547,4.899,-0.14,0.369,0.396,,14.486
2305866,K02610.01,,CANDIDATE,CANDIDATE,0.966,0,0,0,0,24.1073172,145.9415,0.693,10.465,1.0420e+02,2.74,1065,304.22,23.6,2,58,1,q1_q17_dr25_tce,6585,3.813,-0.08,2.517,1.502,,12.605
11187837,K00252.01,Kepler-1663 b,CONFIRMED,CANDIDATE,1,0,0,0,0,17.60461401,170.4984,0.715,3.716,2.2921e+03,2.64,362,4.07,80.1,1,77,1,q1_q17_dr25_tce,3744,4.737,0.06,0.516,0.529,,15.613
8885673,K02611.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,1.228721184,133.49967,0.208,1.041,4.6560e+02,1.62,1324,728.99,26.4,1,1085,1,q1_q17_dr25_tce,4897,4.542,-0.02,0.764,0.742,,15.76
9712350,K02613.01,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,51.5738653,158.06744,0.275,2.784,9.0070e+02,2.41,417,7.12,13.2,1,26,1,q1_q17_dr25_tce,5380,4.581,0.07,0.813,0.924,,15.96
8025596,K02615.01,Kepler-1290 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,4.69505576,133.93643,0.204,3.058,2.4000e+02,1.49,1098,343.6,15.9,1,290,1,q1_q17_dr25_tce,5999,4.494,-0.06,0.959,1.045,,15.711
5956787,K02616.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.569115976,132.01945,0.068,2.028,7.9690e+02,1.8,1589,1504.24,59.8,1,833,1,q1_q17_dr25_tce,4788,4.61,-0.44,0.656,0.639,,12.093
3642741,K00242.01,Kepler-503 b,FALSE POSITIVE,CANDIDATE,1,0,0,0,0,7.258450123,138.344691,0.05,5.7297,3.7147e+03,5.53,880,141.3,288.6,1,182,1,q1_q17_dr25_tce,5638,4.513,0.16,0.92,1.006,,14.747
12071037,K02388.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,6.0959841,135.0254,0.657,10.39,1.1270e+02,0.99,988,225.07,29.2,1,224,1,q1_q17_dr25_tce,5826,4.43,-0.66,0.885,0.767,,14.104
8494617,K02389.01,Kepler-1218 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,22.9221181,133.66805,0.603,8.2,1.4030e+02,1.33,684,51.7,24,1,60,1,q1_q17_dr25_tce,5897,4.357,-0.1,1.081,0.97,,13.578
10289119,K02390.01,Kepler-1219 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,16.10474503,135.01186,0.224,5.712,1.2410e+02,3.21,1159,425.93,25.4,1,64,1,q1_q17_dr25_tce,5822,3.683,0.06,2.886,1.464,,12.249
7382313,K02392.01,Kepler-1220 b,CONFIRMED,CANDIDATE,0.975,0,0,0,0,7.42697378,133.099,0.337,3.206,2.0520e+02,1.4,899,154.52,15.4,1,183,1,q1_q17_dr25_tce,5573,4.434,0.16,0.982,0.957,,14.985
9887224,K02464.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.874629873,132.25706,0.665,1.782,6.8100e+01,0.72,1597,1538.25,19.2,1,1533,1,q1_q17_dr25_tce,5099,4.491,0.02,0.832,0.781,,14.107
7542369,K02465.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,5.46091846,131.66849,0.4,1.781,1.7200e+02,1.25,1106,353.34,21.2,1,247,1,q1_q17_dr25_tce,6319,4.465,-0.68,0.93,0.919,,14.332
8544992,K02466.01,Kepler-388 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,3.17323012,133.69979,0.085,1.9094,2.0450e+02,0.88,830,112.21,21.4,2,431,1,q1_q17_dr25_tce,4500,4.632,-0.32,0.633,0.626,,14.993
8544992,K02466.02,Kepler-388 c,CONFIRMED,CANDIDATE,0.94,0,0,0,0,13.2970695,140.94606,0.03,3.283,2.1970e+02,0.91,515,16.64,14.9,2,98,2,q1_q17_dr25_tce,4500,4.632,-0.32,0.633,0.626,,14.993
11295426,K00246.01,Kepler-68 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.398752862,173.858666,0.015,3.4303,3.4650e+02,2.21,1140,398.33,289.6,2,252,1,q1_q17_dr25_tce,5790,4.279,0.06,1.198,0.997,,9.997
7289162,K02539.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,5.26648126,131.6902,0.403,1.964,9.7800e+01,1.07,1155,420.53,16,1,255,1,q1_q17_dr25_tce,6204,4.394,-0.18,1.065,1.021,,13.648
3001885,K02540.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,2.67596808,133.70492,0.115,2.021,4.2060e+02,1.57,998,234.19,17.5,1,322,1,q1_q17_dr25_tce,4732,4.53,0.32,0.795,0.78,,15.596
12306058,K02541.01,Kepler-391 b,CONFIRMED,CANDIDATE,0.868,0,0,0,0,7.41683033,137.96389,0.873,7.274,7.2600e+01,3.36,1425,973.85,20.6,2,179,1,q1_q17_dr25_tce,4938,3.45,0,3.324,1.136,,13.007
6183511,K02542.01,Kepler-1855 b,CONFIRMED,CANDIDATE,0.958,0,0,0,0,0.727331746,132.37007,0.153,0.8323,3.5740e+02,0.67,849,122.92,20.4,1,1423,1,q1_q17_dr25_tce,3460,4.92,0.07,0.356,0.385,,15.527
12469800,K02543.01,Kepler-1856 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.302017467,131.93696,0.286,1.3692,2.9050e+02,1.37,1344,772.73,21.4,1,1029,1,q1_q17_dr25_tce,4948,4.508,0.14,0.816,0.782,,15.351
4915638,K02617.01,Kepler-1291 b,CONFIRMED,CANDIDATE,1,0,0,0,0,8.63050092,139.57438,0.595,3.144,3.2580e+02,1.43,739,70.63,14.9,1,154,1,q1_q17_dr25_tce,5352,4.599,-0.18,0.764,0.857,,15.868
6351097,K02618.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,12.49117388,136.31491,0.747,2.848,1.8990e+02,1.36,763,80.08,17,1,108,1,q1_q17_dr25_tce,5753,4.461,-0.26,0.911,0.875,,14.521
8081905,K02619.01,Kepler-1292 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.27645723,131.97924,0.001,2.219,3.2300e+02,1.71,1195,482.56,17.9,1,344,1,q1_q17_dr25_tce,5812,4.504,0.21,0.963,1.079,,15.934
11465950,K02620.01,Kepler-1862 b,CONFIRMED,CANDIDATE,1,0,0,0,0,16.0573291,132.39054,0.883,3.546,5.7500e+02,2.27,645,41.04,17.5,1,84,1,q1_q17_dr25_tce,5644,4.575,-0.24,0.806,0.9,,15.869
9996632,K02621.01,,FALSE POSITIVE,FALSE POSITIVE,0.274,0,0,1,0,8.44326557,136.26748,0.42,3.353,3.5950e+02,1.97,934,179.79,19,1,138,1,q1_q17_dr25_tce,6081,4.468,0.07,1.023,1.122,,15.351
4665571,K02393.01,Kepler-1834 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.60300256,133.22313,0.072,2.6848,3.0250e+02,1.32,848,122.02,22.2,2,225,2,q1_q17_dr25_tce,4821,4.529,0.16,0.788,0.765,,14.903
4829935,K02395.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,16.9329284,132.15407,0.319,1.218,4.8830e+02,2.46,793,93.34,20.4,1,78,1,q1_q17_dr25_tce,6310,4.417,-0.06,1.095,1.143,,14.779
9269042,K02397.01,Kepler-1221 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,12.00089667,142.04182,0.595,3.266,4.2070e+02,1.47,632,37.81,20,1,110,1,q1_q17_dr25_tce,5195,4.598,-0.56,0.69,0.688,,15.563
6199056,K02398.01,,FALSE POSITIVE,FALSE POSITIVE,0.997,0,1,0,0,1.169010526,131.738567,1.13,1.1717,1.6590e+02,91.91,3766,47688.8,37.1,1,1144,1,q1_q17_dr25_tce,5944,3.25,0.36,5.847,2.214,,13.579
11461433,K02399.01,Kepler-1222 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,1.916940872,132.46734,0.405,1.4243,1.0510e+02,0.89,1246,571.25,17.7,1,695,1,q1_q17_dr25_tce,5083,4.468,0.18,0.872,0.815,,14.1
11818607,K02467.01,Kepler-1839 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.05661302,134.39648,0.616,3.926,1.3790e+02,1.15,1049,286.32,17.6,1,266,1,q1_q17_dr25_tce,5926,4.506,-0.04,0.939,1.03,,14.63
8380709,K02468.01,Kepler-1249 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,24.3344939,147.41892,0.017,6.557,3.2310e+02,1.74,647,41.3,18.1,1,53,1,q1_q17_dr25_tce,6091,4.487,-0.14,0.967,1.045,,15.373
6149910,K02469.01,Kepler-1840 b,CONFIRMED,CANDIDATE,1,0,0,0,0,131.187921,172.3923,0.069,6.905,9.1590e+02,2.34,284,1.54,23.9,1,10,1,q1_q17_dr25_tce,4898,4.518,0.14,0.803,0.774,,15.048
9108085,K02470.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2.17489806,134.11887,0.76,4.599,7.4800e+01,1.08,1496,1187.26,29.3,1,614,1,q1_q17_dr25_tce,5749,4.323,0.16,1.15,1.014,,13.655
5436013,K02471.01,Kepler-1841 b,CONFIRMED,CANDIDATE,1,0,0,0,0,25.8859397,157.04329,0.922,4.548,2.1710e+02,1.66,542,20.35,16.1,1,51,1,q1_q17_dr25_tce,5190,4.446,0.12,0.899,0.823,,14.556
8676148,K02544.01,Kepler-1273 b,CONFIRMED,CANDIDATE,1,0,0,0,0,28.6253502,158.11827,0.021,4.551,6.5270e+02,2.38,573,25.54,18.3,1,46,1,q1_q17_dr25_tce,5774,4.508,0.12,0.941,1.038,,15.826
9696358,K02545.01,Kepler-1274 b,CONFIRMED,CANDIDATE,0.739,0,0,0,0,6.98141327,132.7883,0.699,6.527,3.8000e+01,1.42,1384,865.81,20.9,1,194,1,q1_q17_dr25_tce,6054,3.923,0.16,2.163,1.429,,11.752
5039129,K02546.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.319677953,132.06143,0.62,1.978,1.0070e+02,1.13,1843,2729.71,17.4,1,1016,1,q1_q17_dr25_tce,6306,4.426,-0.1,1.076,1.126,,14.332
4484336,K02547.01,Kepler-1857 b,CONFIRMED,CANDIDATE,0.922,0,0,0,0,8.94337724,137.30234,0.163,2.469,2.1510e+02,1.48,946,188.93,18.4,1,120,1,q1_q17_dr25_tce,6074,4.375,-0.54,1.005,0.873,,14.169
9580167,K02548.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,0.827151296,132.07927,0.281,1.385,2.7240e+02,19.1,5171,168151.39,8.1,1,1370,1,q1_q17_dr25_tce,4452,2.28,-0.04,11.895,0.984,,14.992
