koi_score,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_kepmag,koi_disposition
0.983,0,0,0,78.5461106,144.06871,0.044,8.689,658.7,3.55,501.0,14.85,35.6,1,18.0,1.0,5808.0,4.172,0.14,1.397,1.058,14.087,CONFIRMED
1.0,0,0,0,16.92342126,145.81407,0.515,4.1864,1125.3,3.4,702.0,57.37,40.8,1,70.0,1.0,5786.0,4.465,0.16,0.99,1.044,15.818,CONFIRMED
1.0,0,0,0,5.47665801,135.70431,0.788,2.5482,648.0,2.01,741.0,71.0,32.1,3,188.0,1.0,4650.0,4.589,-0.04,0.706,0.704,15.549,CONFIRMED
1.0,0,0,0,4.580346161,134.0754,0.384,2.097,308.3,1.38,889.0,147.56,49.8,3,268.0,2.0,5103.0,4.558,0.04,0.789,0.82,13.693,CONFIRMED
1.0,0,0,0,2.248288213,133.425805,0.004,2.0361,263.2,1.25,1127.0,380.75,59.7,3,596.0,1.0,5103.0,4.558,0.04,0.789,0.82,13.693,CONFIRMED
1.0,0,0,0,6.76690759,136.61633,0.648,1.7062,249.3,1.31,781.0,87.79,29.7,3,169.0,3.0,5103.0,4.558,0.04,0.789,0.82,13.693,CONFIRMED
1.0,0,0,0,34.1732156,137.78862,0.815,4.7679,635.0,2.37,465.0,11.09,38.9,2,42.0,1.0,5201.0,4.573,0.36,0.834,0.948,13.733,CONFIRMED
1.0,0,0,0,16.7364755,143.13606,0.9,2.151,1147.0,2.73,464.0,10.99,9.9,1,80.0,1.0,4334.0,4.618,-0.06,0.653,0.646,14.786,CONFIRMED
0.0,1,0,0,137.8645881,172.8113,1.265,1.922,2363.0,15.9,170.0,0.2,28.2,1,9.0,1.0,3645.0,4.797,-0.08,0.449,0.46,14.645,FALSE POSITIVE
0.984,0,0,0,12.43929428,136.37952,0.663,3.176,254.3,1.3,627.0,36.57,24.9,1,104.0,1.0,4987.0,4.531,-0.08,0.773,0.742,13.395,CONFIRMED
1.0,0,0,0,7.62635494,136.01585,0.237,2.4168,296.1,1.21,703.0,57.89,32.5,3,176.0,1.0,4955.0,4.61,-0.1,0.721,0.774,14.017,CONFIRMED
1.0,0,0,0,11.35010642,134.04612,0.035,2.2792,1221.0,1.75,403.0,6.25,38.3,1,116.0,1.0,3597.0,4.734,0.4,0.514,0.522,15.278,CONFIRMED
1.0,0,0,0,109.4450597,197.9832,0.149,3.792,1269.6,3.04,340.0,3.14,30.1,1,11.0,1.0,5403.0,4.5,0.0,0.868,0.868,14.937,CONFIRMED
0.998,0,0,0,7.56052209,134.47889,0.022,3.8573,659.8,2.4,914.0,164.9,34.6,1,170.0,1.0,5895.0,4.503,-0.02,0.94,1.026,15.986,CONFIRMED
1.0,0,0,0,12.12401737,134.955,0.029,3.3091,788.4,2.37,675.0,48.98,40.1,1,114.0,1.0,5094.0,4.469,0.16,0.87,0.813,15.09,CONFIRMED
1.0,0,0,0,9.38740646,137.38383,0.946,1.6165,384.6,1.69,575.0,25.83,22.3,2,138.0,1.0,4500.0,4.656,-0.02,0.646,0.71,14.028,CONFIRMED
1.0,0,0,0,7.41556471,137.81512,0.434,1.973,150.4,0.79,622.0,35.37,11.8,2,175.0,2.0,4500.0,4.656,-0.02,0.646,0.71,14.028,CONFIRMED
0.4,0,0,0,24.2101973,141.4698,0.45,4.046,458.0,1.5,451.0,9.8,14.1,3,41.0,2.0,4650.0,4.589,-0.04,0.706,0.704,15.549,CONFIRMED
1.0,0,0,0,23.8990075,151.39847,0.153,15.955,293.4,3.26,823.0,108.3,61.5,1,30.0,1.0,5511.0,3.914,0.1,1.93,1.115,13.153,CONFIRMED
1.0,0,0,0,6.22161107,131.99094,0.838,3.4117,165.0,1.59,1101.0,348.15,29.0,1,215.0,1.0,6277.0,4.417,-0.02,1.097,1.148,13.977,CONFIRMED
1.0,0,0,0,6.17998508,132.72278,0.175,2.1094,750.5,2.12,814.0,104.06,29.0,2,217.0,1.0,5149.0,4.551,-0.02,0.791,0.811,15.801,CONFIRMED
1.0,0,0,0,1.569066598,133.04032,0.097,2.7803,147.2,1.68,1849.0,2763.39,48.7,1,859.0,1.0,5821.0,4.172,0.12,1.395,1.054,13.93,CONFIRMED
1.0,0,0,0,9.59068586,132.68264,0.359,3.452,544.6,3.93,1087.0,329.34,40.0,2,113.0,1.0,5476.0,3.904,-0.56,1.673,0.819,13.237,CONFIRMED
1.0,0,0,0,7.03932913,133.85433,0.956,3.514,836.7,4.67,1060.0,298.33,48.6,2,187.0,1.0,5846.0,4.278,0.14,1.24,1.064,14.915,CONFIRMED
0.978,0,0,0,49.6075771,138.41517,0.764,2.9575,626.7,2.12,402.0,6.17,44.9,1,28.0,1.0,5187.0,4.592,0.0,0.774,0.858,13.218,CONFIRMED
1.0,0,0,0,16.84183355,137.99443,0.688,2.6194,822.1,3.08,699.0,56.43,23.6,1,78.0,1.0,5602.0,4.404,0.1,1.009,0.941,14.306,CONFIRMED
0.998,0,0,0,7.340714946,134.3457036,0.568,2.9987,8510.5,14.31,1155.0,421.03,856.3,1,184.0,1.0,6056.0,4.191,0.36,1.498,1.268,14.412,CONFIRMED
1.0,0,0,0,12.55111099,137.26226,0.519,3.1293,494.1,1.34,480.0,12.56,33.2,2,107.0,1.0,4213.0,4.669,-0.2,0.598,0.609,14.731,CONFIRMED
1.0,0,0,0,3.003879547,134.709874,0.338,3.2848,8538.0,10.96,1438.0,1011.87,80.8,1,354.0,1.0,6311.0,4.398,0.21,1.172,1.253,14.996,CONFIRMED
1.0,0,0,0,24.0884178,134.42178,0.376,3.952,387.2,1.16,386.0,5.26,21.0,2,52.0,2.0,4213.0,4.669,-0.2,0.598,0.609,14.731,CONFIRMED
0.999,0,0,0,12.75800092,133.95888,0.011,4.1828,187.9,1.49,822.0,107.96,41.7,3,106.0,1.0,5782.0,4.34,-0.02,1.095,0.957,12.776,CONFIRMED
1.0,0,0,0,5.47033376,131.49548,0.074,3.1441,112.0,1.15,1090.0,334.27,32.7,3,231.0,2.0,5782.0,4.34,-0.02,1.095,0.957,12.776,CONFIRMED
1.0,0,0,0,6.51112385,131.70646,0.882,1.6919,695.1,3.09,1008.0,243.67,38.4,2,209.0,1.0,6032.0,4.465,-0.02,1.001,1.065,15.214,CONFIRMED
1.0,0,0,0,23.85163321,147.61456,0.88,2.4453,833.7,3.37,654.0,43.19,28.6,2,54.0,2.0,6032.0,4.465,-0.02,1.001,1.065,15.214,CONFIRMED
0.998,0,0,0,2.714078374,133.71179,0.868,1.3115,143.5,1.38,1301.0,675.86,36.8,1,493.0,1.0,5815.0,4.461,0.12,0.992,1.038,12.987,CONFIRMED
1.0,0,0,0,122.8799543,165.46356,0.872,7.835,717.7,2.7,326.0,2.66,41.9,1,11.0,1.0,5413.0,4.51,0.0,0.861,0.875,13.8,CONFIRMED
1.0,0,0,0,4.88753111,132.70783,0.147,2.034,679.6,2.45,1003.0,239.11,17.4,1,272.0,1.0,5568.0,4.499,0.44,0.957,1.053,15.768,CONFIRMED
0.994,0,0,0,6.14728341,134.87289,0.188,2.7645,119.7,0.79,770.0,83.18,26.8,2,221.0,1.0,4997.0,4.598,0.0,0.746,0.806,12.906,CONFIRMED
1.0,0,0,0,2.800111267,132.04865,0.806,1.0237,706.7,2.13,956.0,197.81,33.5,1,482.0,1.0,4786.0,4.579,-0.2,0.704,0.686,15.229,CONFIRMED
1.0,0,0,0,34.3511339,134.19046,0.88,4.4408,599.4,2.75,576.0,26.1,28.8,1,37.0,1.0,6091.0,4.487,-0.14,0.967,1.045,14.998,CONFIRMED
1.0,0,0,0,3.413036353,132.443054,0.046,2.61366,3868.7,6.62,1200.0,490.24,480.7,2,398.0,1.0,5392.0,4.314,0.18,1.087,0.888,14.622,CONFIRMED
1.0,0,0,0,3.00725068,131.90484,0.897,4.4302,285.8,1.56,1122.0,373.99,30.0,1,455.0,1.0,5667.0,4.587,-0.36,0.781,0.873,15.62,CONFIRMED
1.0,0,0,0,4.194496867,134.13511,0.863,1.7807,660.7,1.57,577.0,26.2,45.0,2,245.0,1.0,3706.0,4.747,0.26,0.522,0.555,14.404,CONFIRMED
1.0,0,0,0,1.970340203,131.948389,0.859,1.7901,403.2,3.97,1599.0,1540.07,56.3,2,675.0,1.0,4883.0,3.972,0.56,1.667,0.951,14.438,CONFIRMED
1.0,0,0,0,5.05821338,135.702454,1.004,1.132,748.3,10.69,1168.0,439.8,43.2,2,237.0,2.0,4883.0,3.972,0.56,1.667,0.951,14.438,CONFIRMED
1.0,0,0,0,26.85323647,143.31303,0.01,4.4557,965.8,2.65,544.0,20.77,53.3,1,51.0,1.0,5329.0,4.455,-0.14,0.869,0.786,14.812,CONFIRMED
0.987,0,0,0,25.0985083,145.56829,0.814,2.7727,167.6,1.59,656.0,43.84,21.3,3,50.0,3.0,5782.0,4.34,-0.02,1.095,0.957,12.776,CONFIRMED
0.995,0,0,0,34.2685741,147.05143,0.677,4.8251,699.3,2.44,477.0,12.2,38.2,2,37.0,1.0,5083.0,4.468,0.18,0.872,0.815,14.685,CONFIRMED
1.0,0,0,0,5.75321539,136.75617,0.921,1.7948,733.8,3.14,920.0,169.44,31.8,1,186.0,1.0,5445.0,4.51,0.48,0.929,1.017,15.196,CONFIRMED
1.0,0,0,0,5.50860699,132.2983,0.879,3.0788,203.9,1.49,934.0,179.62,38.2,1,241.0,1.0,5448.0,4.489,0.0,0.883,0.877,13.317,CONFIRMED
1.0,0,0,0,18.93055119,143.25058,0.583,3.372,684.0,4.41,766.0,81.42,26.2,1,69.0,1.0,5015.0,3.987,0.36,1.643,0.955,14.417,CONFIRMED
0.0,1,0,0,42.94386258,155.206515,1.285,3.7591,9207.9,41.62,520.0,17.26,273.0,1,33.0,1.0,5750.0,4.4,-0.42,0.94,0.808,14.708,FALSE POSITIVE
0.991,0,0,0,22.06402,148.9199,0.941,4.1,388.7,2.67,712.0,60.81,31.5,1,47.0,1.0,6232.0,4.432,0.07,1.09,1.174,13.698,CONFIRMED
1.0,0,0,0,5.756245244,133.903421,0.888,1.071,623.6,2.24,773.0,84.16,45.5,1,235.0,1.0,4931.0,4.605,0.0,0.734,0.794,13.708,CONFIRMED
0.993,0,0,0,148.4601819,151.38686,0.808,5.499,1532.1,3.61,285.0,1.56,33.7,2,9.0,1.0,5159.0,4.548,0.16,0.821,0.868,14.839,CONFIRMED
1.0,0,0,0,0.934885365,131.580676,0.731,1.4083,270.4,3.21,2080.0,4435.29,57.8,1,1432.0,1.0,4777.0,3.909,0.56,1.795,0.953,14.145,CONFIRMED
0.862,0,0,0,25.7626846,147.6963,0.327,6.908,619.5,2.66,633.0,37.99,38.0,2,47.0,1.0,5739.0,4.381,0.14,1.069,1.002,15.087,CONFIRMED
0.995,0,0,0,11.0317836,362.3431,0.405,4.753,182.3,1.45,840.0,117.67,14.1,2,105.0,2.0,5739.0,4.381,0.14,1.069,1.002,15.087,CONFIRMED
1.0,0,0,0,4.12511935,133.64014,0.253,2.877,114.7,0.88,1016.0,252.18,21.6,2,298.0,2.0,5598.0,4.565,-0.1,0.83,0.928,14.236,CONFIRMED
0.978,0,0,0,13.12162167,133.39526,0.807,3.6138,196.9,1.99,913.0,164.48,32.7,2,97.0,2.0,6140.0,4.265,0.0,1.277,1.094,12.992,CONFIRMED
0.999,0,0,0,49.6220669,137.10149,0.939,7.222,505.5,3.33,546.0,20.99,47.6,1,28.0,1.0,5938.0,4.331,0.16,1.184,1.097,13.429,CONFIRMED
1.0,0,0,0,8.08801663,138.73516,0.744,1.8334,952.9,2.94,792.0,92.93,46.1,1,168.0,1.0,5269.0,4.494,0.14,0.874,0.87,14.624,CONFIRMED
1.0,0,0,0,11.55103848,134.90803,0.493,3.3601,402.8,2.17,845.0,120.76,49.8,1,116.0,1.0,5907.0,4.395,0.0,1.058,1.014,14.138,CONFIRMED
1.0,0,0,0,4.469754641,131.84402,0.494,1.813,553.9,2.26,1103.0,350.69,37.1,1,304.0,1.0,5988.0,4.507,-0.12,0.934,1.021,14.769,CONFIRMED
1.0,0,0,0,15.77382794,137.53051,0.035,4.957,313.6,2.72,955.0,196.14,30.4,1,86.0,1.0,6283.0,4.129,-0.06,1.531,1.15,13.205,CONFIRMED
1.0,0,0,0,6.56226483,132.61123,0.643,4.0144,260.8,3.07,1290.0,654.67,41.2,2,203.0,1.0,5878.0,4.005,0.24,1.812,1.212,13.996,CONFIRMED
1.0,0,0,0,20.67876365,151.69245,0.665,4.6395,323.9,2.42,749.0,74.36,42.6,3,64.0,2.0,5865.0,4.266,0.16,1.272,1.088,13.598,CONFIRMED
0.993,0,0,0,50.79034648,135.632759,0.058,10.8474,5671.1,10.6,612.0,33.12,508.8,2,29.0,1.0,6163.0,4.185,-0.06,1.406,1.102,14.274,CONFIRMED
1.0,0,0,0,9.59993246,136.58227,0.063,4.3206,271.2,2.08,967.0,206.91,52.0,3,142.0,1.0,5865.0,4.266,0.16,1.272,1.088,13.598,CONFIRMED
0.933,0,0,0,2.0248205,132.35465,0.248,2.55,63.3,1.01,1625.0,1652.5,20.2,3,621.0,3.0,5865.0,4.266,0.16,1.272,1.088,13.598,CONFIRMED
0.861,0,0,0,201.118319,187.56986,0.001,10.328,584.8,2.28,300.0,1.92,34.7,1,7.0,1.0,5646.0,4.447,0.0,0.954,0.929,13.328,CONFIRMED
1.0,0,0,0,24.7577652,142.06826,0.896,6.998,458.7,2.44,644.0,40.74,37.6,1,55.0,1.0,6106.0,4.487,-0.16,0.966,1.043,14.49,CONFIRMED
1.0,0,0,0,12.7983174,133.64979,0.738,6.401,336.6,2.88,908.0,160.33,38.2,3,107.0,1.0,5592.0,4.115,0.16,1.451,1.0,14.513,CONFIRMED
1.0,0,0,0,10.13200555,132.91155,0.03,3.1683,911.6,1.67,574.0,25.66,37.6,2,116.0,1.0,4777.0,4.689,-1.08,0.561,0.561,15.629,CONFIRMED
1.0,0,0,0,38.505224,158.30491,0.654,5.941,695.2,2.45,532.0,18.98,35.5,1,36.0,1.0,5974.0,4.504,-0.42,0.881,0.904,14.777,CONFIRMED
0.983,0,0,0,4.6126736,132.7757,0.755,3.0643,133.2,1.6,1294.0,663.8,34.3,2,293.0,1.0,6140.0,4.265,0.0,1.277,1.094,12.992,CONFIRMED
0.999,0,0,0,8.67890312,133.03651,0.203,3.5317,540.6,2.56,905.0,158.43,37.4,4,126.0,1.0,5509.0,4.308,0.16,1.116,0.924,14.523,CONFIRMED
1.0,0,0,0,39.3135699,154.93767,0.006,5.0137,500.1,2.07,540.0,20.04,33.8,1,33.0,1.0,6060.0,4.509,-0.22,0.925,1.008,14.476,CONFIRMED
1.0,0,0,0,5.94565516,133.99359,0.229,2.1604,401.2,1.12,568.0,24.71,28.5,1,227.0,1.0,3974.0,4.7,-0.06,0.564,0.581,15.026,CONFIRMED
1.0,0,0,0,1.52373073,131.61813,0.942,1.4796,364.7,1.26,818.0,105.95,34.1,1,881.0,1.0,3746.0,4.736,0.0,0.51,0.516,15.313,CONFIRMED
0.998,0,0,0,4.225384543,137.5606891,0.074,2.82038,7563.0,9.0,1111.0,360.46,1457.8,1,313.0,1.0,5574.0,4.403,0.42,1.054,1.025,14.014,CONFIRMED
0.997,0,0,0,60.0853848,153.25707,0.79,7.007,432.2,2.4,485.0,13.07,51.7,1,19.0,1.0,6028.0,4.459,0.21,1.047,1.149,13.43,CONFIRMED
0.99,0,0,0,43.0343364,137.69007,0.882,6.571,541.6,2.5,484.0,13.01,50.0,1,27.0,1.0,5550.0,4.476,0.0,0.911,0.906,13.534,CONFIRMED
0.862,0,0,0,88.6440015,145.47193,0.724,7.82,625.5,2.51,391.0,5.51,57.6,1,15.0,1.0,5661.0,4.471,0.0,0.934,0.941,13.748,CONFIRMED
0.999,0,0,0,35.01190875,150.37126,0.927,2.868,436.7,2.97,603.0,31.35,34.0,1,39.0,1.0,5872.0,4.332,0.1,1.153,1.041,13.624,CONFIRMED
1.0,0,0,0,16.57099265,133.90704,0.55,2.9052,644.9,2.03,614.0,33.53,40.9,2,78.0,1.0,5483.0,4.589,-0.22,0.779,0.865,14.64,CONFIRMED
1.0,0,0,0,16.00496657,135.25305,0.013,6.5047,377.5,3.71,1040.0,276.53,49.8,1,84.0,1.0,6384.0,4.029,0.12,1.904,1.412,12.818,CONFIRMED
1.0,0,0,0,1.954525966,132.29679,0.673,2.0944,392.8,2.38,1540.0,1331.18,43.1,3,687.0,1.0,5741.0,4.331,0.16,1.136,1.01,15.356,CONFIRMED
1.0,0,0,0,7.23400381,137.67742,0.032,2.165,453.3,1.78,831.0,112.48,34.3,1,141.0,1.0,5411.0,4.523,0.0,0.85,0.879,14.139,CONFIRMED
1.0,0,0,0,6.77408984,135.95524,0.026,2.6215,520.3,2.5,1058.0,295.82,33.6,1,198.0,1.0,6246.0,4.433,0.07,1.092,1.18,15.368,CONFIRMED
1.0,0,0,0,20.17202467,141.209182,0.334,3.1488,5368.1,6.24,564.0,24.0,226.8,2,65.0,1.0,5064.0,4.474,0.18,0.864,0.811,14.711,CONFIRMED
1.0,0,0,0,26.41044199,149.39541,0.674,3.0715,991.1,2.45,512.0,16.27,31.2,1,52.0,1.0,5448.0,4.613,-0.38,0.734,0.815,15.593,CONFIRMED
1.0,0,0,0,8.27745764,138.25667,0.261,2.713,197.2,2.46,1088.0,331.35,17.3,1,166.0,1.0,5129.0,3.884,-0.16,1.781,0.887,13.115,CONFIRMED
1.0,0,0,0,14.37504582,139.05924,0.927,3.208,251.1,2.05,786.0,90.16,15.7,1,76.0,1.0,5931.0,4.403,0.0,1.053,1.023,13.286,CONFIRMED
0.997,0,0,0,147.97391,263.08561,0.034,6.854,1267.1,3.33,329.0,2.78,26.4,1,9.0,1.0,5578.0,4.44,0.0,0.95,0.905,14.904,CONFIRMED
0.975,0,0,0,13.24503482,142.00573,0.498,4.4078,156.1,1.77,887.0,146.31,35.7,1,99.0,1.0,5636.0,4.147,0.12,1.39,0.988,12.584,CONFIRMED
0.937,0,0,0,77.2550726,159.32399,0.837,10.214,589.5,3.7,548.0,21.37,44.0,1,17.0,1.0,6564.0,4.255,-0.16,1.356,1.212,13.754,CONFIRMED
0.9,0,0,0,3.85690686,134.47405,0.466,2.0808,127.8,0.93,972.0,210.44,24.3,1,347.0,1.0,5272.0,4.574,0.12,0.813,0.902,13.746,CONFIRMED
1.0,0,0,0,116.3311739,173.68887,0.032,7.025,1586.3,3.26,323.0,2.59,31.5,2,12.0,1.0,5354.0,4.533,0.0,0.835,0.868,14.767,CONFIRMED
1.0,0,0,0,6.31943553,132.22892,0.775,3.3422,581.1,2.71,986.0,223.15,61.0,4,182.0,1.0,5670.0,4.397,0.06,1.022,0.949,14.028,CONFIRMED
1.0,0,0,0,12.20951755,360.3204,0.779,4.1808,538.1,2.61,791.0,92.68,45.5,4,90.0,2.0,5670.0,4.397,0.06,1.022,0.949,14.028,CONFIRMED
1.0,0,0,0,3.07644709,353.7643,0.708,2.6326,216.7,1.61,1253.0,583.25,29.3,4,337.0,3.0,5670.0,4.397,0.06,1.022,0.949,14.028,CONFIRMED
0.999,1,1,0,2.11913005,132.59,0.67,4.141,28.7,1.35,2090.0,4512.1,21.5,1,507.0,1.0,5799.0,3.813,0.16,2.377,1.339,7.837,FALSE POSITIVE
0.999,0,0,0,68.958447,179.08158,0.821,3.128,123.3,1.11,402.0,6.17,30.0,1,18.0,1.0,5455.0,4.497,0.06,0.888,0.902,9.439,CONFIRMED
1.0,0,0,0,18.79591276,145.821854,0.695,7.5235,2431.4,7.39,852.0,124.64,282.3,2,67.0,2.0,6163.0,4.185,-0.06,1.406,1.102,14.274,CONFIRMED
0.986,0,0,0,63.0380366,169.12161,0.021,7.3702,658.7,2.59,465.0,11.1,53.1,1,19.0,1.0,5798.0,4.411,0.0,1.019,0.976,13.605,CONFIRMED
1.0,0,0,0,9.69315023,132.81362,0.734,5.6725,141.8,1.89,1017.0,253.08,45.1,2,140.0,1.0,5683.0,4.108,0.1,1.472,1.014,12.727,CONFIRMED
0.0,0,1,1,8.48031229,135.85319,0.951,7.105,351.1,2.58,952.0,193.86,37.3,1,128.0,1.0,5910.0,4.364,-0.08,1.078,0.982,14.613,FALSE POSITIVE
0.999,0,0,0,56.1886436,146.37945,0.873,6.5272,346.2,2.56,503.0,15.13,35.6,3,25.0,1.0,5700.0,4.327,0.34,1.176,1.071,13.351,CONFIRMED
1.0,0,0,0,6.92101452,135.64343,0.771,4.3591,529.7,1.48,619.0,34.85,39.9,1,193.0,1.0,4461.0,4.661,-0.6,0.585,0.571,14.832,CONFIRMED
1.0,0,0,0,3.27344784,134.45023,0.44,1.7292,262.5,0.81,625.0,36.05,34.0,1,408.0,1.0,3758.0,4.769,0.0,0.496,0.528,14.22,CONFIRMED
0.999,0,0,0,15.3789014,143.40629,0.359,4.662,185.1,2.94,1039.0,275.53,17.6,2,90.0,1.0,5817.0,3.877,0.18,2.153,1.276,13.127,CONFIRMED
0.999,0,0,0,134.4785189,169.28141,0.924,5.9288,4033.5,10.52,412.0,6.81,149.9,2,9.0,1.0,5791.0,4.185,0.02,1.336,0.996,13.929,CONFIRMED
0.0,1,0,0,24.68662378,137.53976,0.643,15.168,8052.3,48.04,1149.0,412.55,210.9,1,47.0,1.0,4648.0,2.996,0.14,5.132,0.95,14.633,FALSE POSITIVE
1.0,0,0,0,98.7179332,131.58694,0.588,6.593,7320.0,6.99,360.0,3.97,124.4,1,10.0,1.0,5808.0,4.583,-0.46,0.786,0.871,15.7,CONFIRMED
0.933,0,0,0,71.52543938,191.69147,0.066,5.9189,5904.3,5.76,340.0,3.15,111.3,2,8.0,1.0,4855.0,4.542,0.12,0.778,0.769,14.521,CONFIRMED
1.0,1,0,0,1.72086129,133.0209998,0.725,2.0243,10184.0,13.25,1647.0,1743.61,1654.9,1,773.0,1.0,5742.0,4.297,0.26,1.215,1.068,14.309,CONFIRMED
0.359,0,0,0,56.4349933,151.41082,0.019,4.7381,580.0,2.37,465.0,11.04,47.7,1,25.0,1.0,5534.0,4.381,0.0,1.001,0.88,13.668,CONFIRMED
1.0,0,0,0,33.7888028,153.65384,0.078,5.496,649.2,2.71,611.0,33.01,36.0,1,30.0,1.0,6202.0,4.436,-0.02,1.062,1.122,13.631,CONFIRMED
1.0,0,0,0,3.215109385,133.77747,0.954,4.365,158.0,1.54,1155.0,421.21,53.3,1,418.0,1.0,5541.0,4.472,0.12,0.934,0.942,13.405,CONFIRMED
0.998,0,0,0,3.29276797,133.00741,0.663,4.8069,80.7,1.39,1458.0,1068.95,40.8,2,383.0,2.0,5683.0,4.108,0.1,1.472,1.014,12.727,CONFIRMED
0.999,0,0,0,13.72710334,138.74473,0.025,7.3419,199.2,2.38,1005.0,241.58,62.5,4,74.0,1.0,5951.0,4.017,-0.08,1.693,1.086,12.119,CONFIRMED
0.998,0,0,0,24.3110031,137.0394,0.146,8.7682,184.4,2.3,831.0,112.64,48.9,4,43.0,2.0,5951.0,4.017,-0.08,1.693,1.086,12.119,CONFIRMED
0.896,0,0,0,44.4304059,143.5462,0.025,10.306,238.5,2.61,680.0,50.42,50.5,4,22.0,3.0,5951.0,4.017,-0.08,1.693,1.086,12.119,CONFIRMED
0.996,0,0,0,9.34145925,132.38581,0.455,6.18,81.7,1.56,1143.0,403.44,29.4,4,101.0,4.0,5951.0,4.017,-0.08,1.693,1.086,12.119,CONFIRMED
1.0,0,0,0,4.97760447,134.67304,0.474,2.5719,287.3,1.75,1023.0,258.91,27.5,3,272.0,1.0,5353.0,4.358,0.16,1.023,0.87,14.531,CONFIRMED
0.974,0,0,0,21.1285655,149.27632,0.36,3.852,176.7,2.88,935.0,180.55,12.5,2,58.0,2.0,5817.0,3.877,0.18,2.153,1.276,13.127,CONFIRMED
0.0,1,0,0,24.4851178,137.6248,0.987,4.642,263.8,7.14,1179.0,456.64,10.9,1,55.0,1.0,6655.0,3.638,-0.58,2.995,1.42,10.8,FALSE POSITIVE
0.992,0,0,0,7.51854537,132.53078,0.13,2.845,286.7,1.42,784.0,89.41,19.4,2,173.0,2.0,5064.0,4.474,0.18,0.864,0.811,14.711,CONFIRMED
0.879,0,0,0,25.96190067,138.96908,0.02,6.2732,350.3,3.25,850.0,123.11,37.5,1,43.0,1.0,6369.0,4.088,0.06,1.729,1.337,13.2,CONFIRMED
0.999,0,0,0,130.3543929,144.06022,0.675,6.474,5128.7,7.7,369.0,4.36,103.7,1,9.0,1.0,5970.0,4.463,0.1,1.015,1.089,15.254,CONFIRMED
1.0,1,0,0,1.855557556,137.181028,0.554,2.35672,10570.0,10.05,1436.0,1004.89,1853.8,1,725.0,1.0,5657.0,4.441,-0.08,0.947,0.903,14.465,CONFIRMED
0.003,1,0,0,3.364425589,131.66843,1.597,1.3261,4843.0,56.83,1106.0,352.97,32.0,1,393.0,1.0,5813.0,4.589,-0.52,0.775,0.855,15.337,FALSE POSITIVE
1.0,0,0,0,16.78175788,139.79356,0.502,3.7386,908.0,2.25,545.0,20.82,118.8,1,63.0,1.0,4925.0,4.588,0.0,0.742,0.778,12.971,CONFIRMED
1.0,0,0,0,105.3035093,207.17015,0.027,6.214,1362.2,3.18,351.0,3.58,40.6,1,13.0,1.0,5534.0,4.515,0.0,0.875,0.914,14.986,CONFIRMED
1.0,0,0,0,2.549562652,132.60803,0.047,1.6999,495.1,1.11,682.0,50.9,43.7,3,526.0,1.0,3716.0,4.74,0.04,0.506,0.513,15.018,CONFIRMED
1.0,0,0,0,13.96950181,132.17062,0.901,1.5871,1110.0,2.04,387.0,5.29,37.0,3,89.0,2.0,3716.0,4.74,0.04,0.506,0.513,15.018,CONFIRMED
1.0,0,0,0,5.21230171,132.71052,0.187,2.098,430.0,1.04,537.0,19.7,29.3,3,235.0,3.0,3716.0,4.74,0.04,0.506,0.513,15.018,CONFIRMED
1.0,0,0,0,17.76076524,137.50778,0.627,1.6679,1287.2,1.93,368.0,4.34,42.6,1,76.0,1.0,3826.0,4.744,-0.06,0.516,0.54,15.22,CONFIRMED
0.982,0,0,0,10.55840479,136.34449,0.31,3.366,194.2,1.41,796.0,94.94,14.6,3,119.0,3.0,5353.0,4.358,0.16,1.023,0.87,14.531,CONFIRMED
0.967,0,0,0,6.98800953,132.56964,0.024,3.103,193.2,1.39,914.0,164.86,17.1,3,179.0,2.0,5353.0,4.358,0.16,1.023,0.87,14.531,CONFIRMED
0.944,0,0,0,22.8245144,144.46843,0.279,6.617,322.7,3.36,946.0,189.46,15.9,2,48.0,1.0,6642.0,4.057,-0.02,1.846,1.421,12.345,CONFIRMED
0.999,0,0,0,49.1011093,136.47265,0.52,6.341,845.6,3.28,498.0,14.57,39.7,1,27.0,1.0,5393.0,4.299,0.2,1.11,0.895,15.041,CONFIRMED
0.989,0,0,0,7.05675145,132.53512,0.631,2.0261,130.0,1.68,1196.0,483.95,25.2,2,181.0,1.0,6388.0,4.244,0.1,1.402,1.259,12.556,CONFIRMED
0.996,0,0,0,34.8536903,164.04668,0.493,5.333,767.7,2.4,522.0,17.62,27.0,2,35.0,1.0,5818.0,4.554,-0.22,0.848,0.937,14.876,CONFIRMED
1.0,0,0,0,2.41434868,132.42878,0.221,1.2701,191.0,0.97,953.0,195.08,30.0,1,553.0,1.0,4507.0,4.573,0.18,0.724,0.715,13.156,CONFIRMED
0.998,1,0,0,2.466070972,132.32097,1.223,1.9559,704.5,24.3,1260.0,595.8,42.6,1,523.0,1.0,5708.0,4.529,-0.04,0.884,0.963,15.601,FALSE POSITIVE
